ID_cliente,Permanencia,Genero_cliente,Cliente_Tercera_Edad,Pareja_Cliente,Dependientes_del_Cliente,Meses_del_Contrato,Servicio_telefonico,Multiples_lineas_telefonicas,Sus_Internet,Sus_Seguridad_online,Sus_Respaldo_online,Sus_Protección_al_Dispositivo,Sus_Soporte_Técnico,Sus_Tv_por_cable,sus_streaming_movies,Tipo_Contrato,Preferencia_Factura,Metodo_de_Pago,Gasto_Mensual,Gasto_Total,Cuentas_Diarias
4335-BSMJS,no,female,0,no,no,62,yes,yes,no,no,no,no,no,no,no,two year,yes,credit card (automatic),25.8,1563.95,0.86
4335-UPJSI,no,female,0,no,yes,24,yes,no,no,no,no,no,no,no,no,two year,no,mailed check,19.75,498.1,0.66
4338-EYCER,no,male,0,yes,no,21,yes,no,dsl,no,no,no,no,yes,no,month-to-month,no,bank transfer (automatic),54.6,1125.2,1.82
4342-HENTK,yes,female,1,no,no,2,yes,no,fiber optic,no,no,no,no,no,no,month-to-month,yes,electronic check,70.65,142.35,2.36
4342-HFXWS,no,female,0,yes,yes,48,yes,no,dsl,yes,no,yes,yes,yes,no,one year,no,bank transfer (automatic),69.7,3023.65,2.32
4343-EJVQB,no,male,0,no,no,7,yes,no,fiber optic,yes,no,no,no,no,no,month-to-month,no,mailed check,74.35,533.6,2.48
4349-GFQHK,yes,male,0,no,no,1,yes,yes,dsl,no,no,yes,no,no,no,month-to-month,no,electronic check,54.35,54.35,1.81
4350-ZTLPI,no,female,0,yes,no,53,yes,yes,fiber optic,no,yes,yes,yes,yes,yes,one year,yes,bank transfer (automatic),108.95,5718.2,3.63
4351-QLCSU,yes,female,0,no,no,1,yes,no,dsl,no,no,no,no,yes,no,month-to-month,yes,credit card (automatic),55.0,55.0,1.83
4353-HYOJD,no,female,0,yes,yes,27,yes,no,dsl,no,yes,no,no,no,no,month-to-month,no,mailed check,49.85,1336.15,1.66
4355-CVPVS,no,female,0,yes,yes,56,yes,no,fiber optic,no,no,no,no,yes,yes,one year,no,bank transfer (automatic),88.9,4968.0,2.96
4355-HBJHH,yes,male,0,yes,yes,67,yes,yes,dsl,yes,no,yes,no,yes,yes,two year,yes,electronic check,79.7,5293.4,2.66
4359-INNWN,no,female,0,no,no,17,yes,no,no,no,no,no,no,no,no,one year,no,credit card (automatic),20.05,337.9,0.67
4360-PNRQB,no,male,0,no,no,18,yes,yes,fiber optic,no,no,no,no,no,no,month-to-month,yes,bank transfer (automatic),75.6,1395.05,2.52
4360-QRAVE,no,male,1,no,no,37,no,no,dsl,no,yes,yes,no,no,no,month-to-month,no,electronic check,36.65,1315.0,1.22
4361-BKAXE,yes,female,0,no,no,41,yes,yes,fiber optic,yes,yes,yes,yes,yes,yes,month-to-month,yes,bank transfer (automatic),114.5,4527.45,3.82
4361-FEBGN,no,male,0,no,no,48,yes,no,no,no,no,no,no,no,no,two year,no,credit card (automatic),20.15,982.95,0.67
4361-JEIVL,yes,male,0,no,yes,1,yes,no,dsl,no,no,no,no,no,no,month-to-month,yes,electronic check,44.4,44.4,1.48
4365-MSDYN,no,male,0,yes,no,8,yes,no,no,no,no,no,no,no,no,month-to-month,yes,bank transfer (automatic),19.55,161.15,0.65
4366-CTOUZ,no,female,0,no,no,50,yes,no,fiber optic,no,yes,no,yes,yes,yes,two year,yes,mailed check,100.2,5038.45,3.34
4367-NHWMM,no,female,0,no,no,1,no,no,dsl,no,no,no,no,no,no,month-to-month,yes,mailed check,24.9,24.9,0.83
4367-NUYAO,no,male,0,yes,yes,0,yes,yes,no,no,no,no,no,no,no,two year,no,mailed check,25.75,,0.86
4369-HTUIF,yes,male,1,no,no,6,yes,no,fiber optic,yes,no,no,no,yes,no,month-to-month,yes,bank transfer (automatic),85.15,503.6,2.84
4369-NYSCF,no,male,0,no,no,56,yes,no,dsl,no,yes,no,yes,yes,yes,one year,yes,bank transfer (automatic),75.75,4284.65,2.52
4373-MAVJG,yes,female,0,yes,yes,14,yes,yes,fiber optic,no,yes,no,no,no,yes,month-to-month,yes,bank transfer (automatic),90.9,1259.0,3.03
4373-VVHQL,no,male,0,no,no,1,yes,no,dsl,no,no,no,no,no,no,month-to-month,yes,electronic check,44.75,44.75,1.49
4374-YMUSQ,no,male,0,no,no,34,yes,yes,fiber optic,yes,yes,yes,yes,yes,yes,one year,no,credit card (automatic),116.25,3899.05,3.88
4376-KFVRS,no,male,0,yes,yes,72,yes,yes,fiber optic,yes,yes,yes,yes,yes,yes,two year,yes,credit card (automatic),114.05,8468.2,3.8
4377-VDHYI,no,male,0,yes,yes,32,yes,no,fiber optic,yes,yes,no,no,no,yes,one year,yes,electronic check,90.8,3023.85,3.03
4378-BZYFP,no,male,0,no,no,17,yes,no,no,no,no,no,no,no,no,one year,yes,mailed check,20.5,365.8,0.68
4378-MYPGO,no,male,0,yes,yes,68,yes,no,fiber optic,yes,yes,yes,no,yes,yes,two year,yes,bank transfer (automatic),105.25,7173.15,3.51
4381-MHQDC,no,female,0,no,no,47,yes,yes,dsl,yes,no,yes,yes,no,no,two year,yes,mailed check,65.0,2879.9,2.17
4385-GZQXV,yes,female,1,no,no,16,yes,no,fiber optic,no,no,no,yes,yes,yes,month-to-month,yes,electronic check,94.45,1511.2,3.15
4385-ZKVNW,no,male,0,yes,yes,44,yes,no,dsl,no,yes,no,yes,no,no,month-to-month,yes,bank transfer (automatic),54.9,2549.1,1.83
4389-UEFCZ,no,female,0,yes,no,72,yes,yes,fiber optic,yes,no,yes,no,yes,yes,two year,yes,electronic check,105.5,7544.0,3.52
4390-KYULV,yes,male,0,yes,no,3,yes,no,no,no,no,no,no,no,no,month-to-month,yes,credit card (automatic),20.55,51.15,0.68
4391-LNRXK,no,male,0,no,no,22,yes,no,fiber optic,no,yes,yes,yes,no,yes,month-to-month,yes,bank transfer (automatic),94.95,2142.8,3.16
4391-RESHN,yes,male,0,no,no,23,yes,yes,fiber optic,no,no,yes,yes,yes,yes,month-to-month,yes,mailed check,104.05,2470.1,3.47
4393-GEADV,no,male,0,yes,yes,70,yes,yes,fiber optic,yes,yes,yes,yes,yes,yes,two year,no,credit card (automatic),114.75,7842.3,3.82
4393-OBCRR,no,female,0,no,no,3,yes,no,no,no,no,no,no,no,no,one year,no,mailed check,20.25,71.2,0.68
4393-RYCRE,no,male,0,no,no,44,yes,no,fiber optic,yes,yes,yes,no,yes,yes,one year,yes,electronic check,106.05,4510.8,3.53
4395-PZMSN,no,male,1,no,no,5,yes,no,fiber optic,no,yes,no,no,no,yes,month-to-month,yes,electronic check,85.55,408.5,2.85
4396-KLSEH,no,male,0,no,no,4,yes,no,no,no,no,no,no,no,no,month-to-month,yes,electronic check,19.85,63.0,0.66
4397-FRLTA,no,female,0,no,no,4,yes,no,no,no,no,no,no,no,no,month-to-month,no,mailed check,20.15,84.5,0.67
4398-HSCJH,yes,female,0,no,no,3,yes,yes,dsl,no,no,no,yes,yes,no,month-to-month,yes,electronic check,63.6,155.65,2.12
4402-FTBXC,no,male,0,no,no,54,yes,no,fiber optic,yes,no,yes,no,yes,no,month-to-month,no,mailed check,89.8,4667.0,2.99
4403-BWPAY,no,male,0,no,no,14,yes,yes,no,no,no,no,no,no,no,one year,yes,credit card (automatic),24.8,321.7,0.83
4404-HIBDJ,yes,female,0,no,no,25,yes,no,dsl,yes,yes,yes,yes,yes,no,one year,no,mailed check,74.3,1863.8,2.48
4412-YLTKF,yes,female,1,no,no,27,yes,yes,fiber optic,no,no,yes,no,no,no,month-to-month,yes,electronic check,78.05,2135.5,2.6
4415-IJZTP,yes,female,0,no,no,1,yes,yes,fiber optic,no,no,no,no,no,no,month-to-month,yes,electronic check,74.5,74.5,2.48
4415-WNGVR,no,female,1,yes,no,12,yes,no,dsl,yes,no,yes,yes,yes,yes,one year,yes,electronic check,79.2,943.85,2.64
4418-LZMSV,no,male,0,yes,yes,13,yes,no,dsl,no,yes,yes,yes,no,no,month-to-month,no,bank transfer (automatic),61.8,750.1,2.06
4419-UJMUS,no,male,0,yes,yes,69,yes,yes,fiber optic,no,no,no,yes,yes,yes,two year,yes,electronic check,99.35,6856.45,3.31
4422-QVIJA,no,female,0,no,yes,35,yes,yes,dsl,no,no,no,no,no,no,month-to-month,no,mailed check,50.15,1655.35,1.67
4423-JWZJN,no,male,0,yes,yes,64,yes,yes,fiber optic,no,no,yes,no,no,yes,one year,no,credit card (automatic),90.25,5629.15,3.01
4423-YLHDV,yes,female,0,yes,no,21,yes,yes,fiber optic,yes,no,yes,no,yes,yes,month-to-month,yes,bank transfer (automatic),104.4,2200.25,3.48
4424-TKOPW,yes,male,1,no,no,2,yes,yes,fiber optic,no,no,no,no,yes,yes,month-to-month,yes,electronic check,93.85,196.75,3.13
4425-OWHWB,no,female,0,no,no,20,yes,no,no,no,no,no,no,no,no,one year,yes,credit card (automatic),19.35,433.75,0.64
4429-WYGFR,no,male,0,no,no,26,yes,no,dsl,no,no,no,yes,no,no,month-to-month,no,bank transfer (automatic),49.15,1237.3,1.64
4430-UZIPO,yes,male,0,no,no,3,no,no,dsl,no,yes,no,yes,no,no,month-to-month,yes,mailed check,36.85,108.7,1.23
4430-YHXGG,no,female,0,no,yes,4,yes,yes,no,no,no,no,no,no,no,month-to-month,yes,mailed check,25.45,84.2,0.85
4431-EDMIQ,no,female,0,yes,yes,7,yes,no,dsl,yes,yes,yes,yes,yes,no,month-to-month,yes,electronic check,75.7,554.05,2.52
4432-ADRLB,yes,male,0,no,no,2,yes,no,dsl,no,no,no,no,no,no,month-to-month,no,mailed check,44.65,74.9,1.49
4433-JCGCG,yes,male,1,yes,no,46,yes,yes,fiber optic,no,no,yes,no,yes,yes,month-to-month,yes,electronic check,101.0,4680.05,3.37
4438-GGYWL,no reporta,male,0,yes,yes,62,yes,yes,fiber optic,yes,yes,yes,yes,yes,yes,two year,no,bank transfer (automatic),115.55,7159.05,3.85
4439-JMPMT,yes,female,0,yes,yes,5,yes,no,fiber optic,no,no,no,yes,yes,no,month-to-month,yes,electronic check,85.75,470.95,2.86
4439-YRNVD,no,female,0,no,no,10,no,no,dsl,no,yes,no,yes,no,no,month-to-month,no,electronic check,36.25,374.0,1.21
4441-NIHPT,yes,female,1,no,no,13,yes,no,fiber optic,no,no,yes,no,no,no,month-to-month,yes,electronic check,74.3,940.35,2.48
4443-EMBNA,no,female,0,yes,no,71,yes,yes,no,no,no,no,no,no,no,two year,no,bank transfer (automatic),24.75,1836.9,0.82
4445-KWOKW,no,female,0,no,no,42,yes,yes,dsl,yes,yes,no,no,no,no,one year,yes,bank transfer (automatic),60.15,2421.6,2.0
4445-ZJNMU,no,male,0,no,no,9,yes,yes,fiber optic,no,yes,no,no,yes,yes,month-to-month,yes,credit card (automatic),99.3,918.75,3.31
4446-BZKHU,yes,male,0,yes,no,61,yes,yes,fiber optic,no,yes,yes,no,yes,yes,month-to-month,yes,electronic check,105.55,6281.45,3.52
4450-DLLMH,no,male,0,no,no,2,yes,no,fiber optic,no,no,no,no,no,no,month-to-month,yes,credit card (automatic),71.3,157.75,2.38
4450-MDZFX,no,male,0,yes,yes,60,yes,yes,fiber optic,no,no,no,no,no,no,month-to-month,no,bank transfer (automatic),74.35,4453.3,2.48
4450-YOOHP,no,female,0,no,no,39,no,no,dsl,no,no,yes,no,yes,yes,month-to-month,yes,credit card (automatic),50.65,1905.4,1.69
4451-RWASJ,no,male,0,yes,yes,15,yes,no,no,no,no,no,no,no,no,one year,yes,mailed check,19.5,239.75,0.65
4452-QIIEB,no,male,0,no,no,7,yes,no,dsl,no,no,no,no,no,no,month-to-month,no,mailed check,43.9,278.4,1.46
4452-ROHMO,no,female,0,no,no,15,yes,no,no,no,no,no,no,no,no,two year,no,mailed check,19.6,331.6,0.65
4455-BFSPD,no,female,0,yes,no,61,yes,yes,fiber optic,no,no,no,yes,yes,yes,one year,no,bank transfer (automatic),101.15,6383.9,3.37
4456-RHSNB,no,female,0,yes,yes,19,yes,no,dsl,no,no,yes,no,no,no,month-to-month,yes,bank transfer (automatic),49.6,962.9,1.65
4458-KVRBJ,no,male,0,no,no,59,yes,yes,no,no,no,no,no,no,no,two year,no,mailed check,25.0,1510.5,0.83
4459-BBGHE,no,male,0,no,yes,30,no,no,dsl,no,no,no,no,yes,yes,month-to-month,yes,electronic check,44.5,1307.8,1.48
4462-CYWMH,no,male,1,yes,no,62,yes,yes,fiber optic,no,yes,no,no,no,yes,month-to-month,yes,bank transfer (automatic),89.8,5629.55,2.99
4464-JCOLN,yes,male,0,yes,yes,2,yes,no,no,no,no,no,no,no,no,one year,no,mailed check,19.85,35.9,0.66
4465-VDKIQ,no,female,0,no,no,18,yes,no,fiber optic,no,yes,yes,no,no,no,month-to-month,no,electronic check,77.8,1358.6,2.59
4468-KAZHE,no,female,1,yes,no,20,yes,no,dsl,no,yes,no,no,no,yes,month-to-month,yes,electronic check,60.0,1259.35,2.0
4468-MLDTH,no reporta,male,0,no,no,4,yes,no,dsl,no,no,no,yes,yes,no,month-to-month,yes,electronic check,61.3,249.4,2.04
4468-YDOVK,no,male,0,no,yes,5,yes,no,dsl,no,no,no,yes,no,no,month-to-month,yes,bank transfer (automatic),48.65,235.2,1.62
4471-KXAUH,yes,female,0,yes,no,42,yes,yes,fiber optic,no,no,yes,yes,no,no,month-to-month,yes,electronic check,84.3,3588.4,2.81
4471-OIIDG,no reporta,female,0,no,no,10,yes,yes,fiber optic,no,no,yes,no,yes,yes,month-to-month,yes,electronic check,100.6,1060.2,3.35
4472-LVYGI,no,female,0,yes,yes,0,no,no,dsl,yes,no,yes,yes,yes,no,two year,yes,bank transfer (automatic),52.55,,1.75
4472-VESGY,no,female,0,yes,yes,52,yes,yes,fiber optic,yes,yes,yes,no,no,yes,month-to-month,no,bank transfer (automatic),98.15,4993.4,3.27
4475-NVTLU,no,male,0,yes,yes,45,yes,no,no,no,no,no,no,no,no,two year,no,electronic check,19.2,903.7,0.64
4476-OSWTN,no,male,1,yes,no,69,yes,yes,fiber optic,yes,no,yes,yes,yes,yes,one year,yes,mailed check,110.55,7610.1,3.68
4477-QAXWD,no reporta,male,0,yes,no,25,no,no,dsl,no,no,yes,no,yes,no,one year,yes,credit card (automatic),38.1,970.4,1.27
4480-MBMLB,no,female,0,no,no,36,yes,yes,fiber optic,no,yes,yes,no,yes,yes,one year,yes,bank transfer (automatic),104.8,3886.45,3.49
4480-QQRHC,no,female,1,no,no,8,yes,no,fiber optic,no,no,yes,no,no,no,month-to-month,yes,bank transfer (automatic),74.05,600.15,2.47
4482-EWFMI,no,female,0,no,no,2,yes,no,fiber optic,no,no,no,no,no,no,month-to-month,yes,electronic check,69.7,135.2,2.32
4482-FTFFX,no,male,0,no,no,5,yes,no,dsl,no,no,yes,yes,no,no,month-to-month,no,electronic check,56.15,291.45,1.87
4484-CGXFK,yes,female,0,no,no,3,yes,no,dsl,no,no,no,no,no,yes,month-to-month,yes,electronic check,55.3,196.15,1.84
4484-GLZOU,yes,female,0,yes,no,52,yes,yes,fiber optic,no,yes,yes,no,yes,yes,month-to-month,yes,electronic check,105.05,5624.85,3.5
4486-EFAEB,no,male,0,no,no,13,yes,no,no,no,no,no,no,no,no,month-to-month,yes,electronic check,20.4,251.65,0.68
4487-ZYJZK,no,female,0,yes,yes,38,yes,no,no,no,no,no,no,no,no,one year,no,credit card (automatic),19.6,763.1,0.65
4488-KQFDT,no,female,0,no,no,61,yes,yes,fiber optic,no,yes,yes,no,yes,yes,one year,yes,electronic check,103.95,6423.0,3.47
4488-PSYCG,yes,male,0,no,no,16,yes,no,no,no,no,no,no,no,no,month-to-month,no,bank transfer (automatic),20.25,327.45,0.68
4489-SNOJF,yes,female,0,yes,yes,35,yes,yes,dsl,yes,no,yes,yes,yes,no,month-to-month,no,electronic check,72.25,2568.55,2.41
4495-LHSSK,no,female,0,no,yes,18,yes,yes,dsl,yes,no,no,no,no,no,month-to-month,no,mailed check,57.65,992.7,1.92
4498-WRAJX,no reporta,male,1,yes,yes,71,yes,yes,fiber optic,yes,yes,no,no,yes,yes,month-to-month,yes,credit card (automatic),105.1,7548.1,3.5
4500-HKANN,no,male,0,yes,yes,23,yes,yes,dsl,no,yes,no,yes,no,no,two year,no,mailed check,59.7,1414.2,1.99
4501-EQDRN,yes,female,0,no,no,1,yes,no,fiber optic,no,no,no,no,no,no,month-to-month,no,bank transfer (automatic),69.7,69.7,2.32
4501-UYKBC,no,female,1,no,no,46,yes,yes,dsl,no,no,yes,yes,no,yes,one year,yes,credit card (automatic),69.1,3255.35,2.3
4501-VCPFK,no,male,0,no,no,26,no,no,dsl,no,no,yes,yes,no,no,month-to-month,no,electronic check,35.75,1022.5,1.19
4503-BDXBD,yes,male,0,no,no,11,yes,no,fiber optic,no,yes,no,no,no,no,month-to-month,no,electronic check,74.95,815.5,2.5
4504-YOULA,no,female,0,yes,yes,35,yes,yes,dsl,yes,yes,no,no,no,no,month-to-month,yes,credit card (automatic),59.45,2136.9,1.98
4505-EXZHB,yes,female,1,no,no,6,yes,no,fiber optic,no,no,yes,no,no,no,month-to-month,no,electronic check,74.4,434.1,2.48
4508-OEBEY,no,male,0,yes,no,31,yes,no,dsl,yes,yes,yes,yes,no,yes,one year,yes,credit card (automatic),75.5,2424.45,2.52
4510-HIMLV,yes,male,0,no,no,1,yes,no,fiber optic,no,no,no,no,no,no,month-to-month,yes,electronic check,69.8,69.8,2.33
4510-PYUSH,yes,female,1,no,no,38,yes,no,dsl,yes,yes,no,no,no,no,month-to-month,yes,credit card (automatic),57.15,2250.65,1.9
4512-ZUIYL,yes,female,0,no,no,2,yes,no,fiber optic,no,no,no,no,no,no,month-to-month,no,bank transfer (automatic),70.0,153.05,2.33
4513-CXYIX,no,female,1,yes,no,71,yes,yes,fiber optic,yes,no,no,no,no,no,two year,yes,credit card (automatic),80.7,5676.0,2.69
4514-GFCFI,yes,female,1,no,no,16,yes,yes,fiber optic,no,no,no,no,yes,no,month-to-month,yes,electronic check,84.75,1350.15,2.82
4518-FZBSX,no,male,0,yes,yes,42,yes,no,no,no,no,no,no,no,no,one year,no,mailed check,20.25,854.9,0.68
4521-WFJAI,no,male,0,no,no,56,yes,yes,no,no,no,no,no,no,no,two year,yes,bank transfer (automatic),25.95,1444.05,0.86
4521-YEEHE,no,female,0,yes,no,18,yes,yes,fiber optic,no,no,no,yes,yes,no,month-to-month,yes,electronic check,88.85,1594.75,2.96
4522-AKYLR,no,female,1,no,no,13,yes,no,dsl,no,yes,yes,no,no,no,month-to-month,yes,electronic check,54.8,731.3,1.83
4522-XRWWI,no,male,0,yes,no,42,yes,yes,dsl,yes,no,no,yes,yes,yes,one year,no,credit card (automatic),80.45,3375.9,2.68
4523-WXCEF,yes,female,0,yes,no,59,yes,yes,fiber optic,no,yes,no,no,yes,yes,month-to-month,no,electronic check,101.1,6039.9,3.37
4524-QCSSM,no,male,0,no,no,26,no,no,dsl,yes,yes,no,no,no,yes,month-to-month,yes,bank transfer (automatic),44.65,1156.55,1.49
4525-VZCZG,no,male,0,no,yes,54,yes,no,fiber optic,yes,yes,no,yes,yes,yes,one year,yes,electronic check,105.85,5826.65,3.53
4526-EXKKN,no,male,0,no,no,40,yes,yes,no,no,no,no,no,no,no,two year,yes,mailed check,24.6,973.95,0.82
4526-RMTLL,no,male,0,yes,yes,8,yes,yes,dsl,yes,yes,no,yes,no,yes,two year,yes,credit card (automatic),76.15,645.8,2.54
4526-ZJJTM,no,female,1,yes,no,25,yes,no,fiber optic,no,yes,yes,no,no,yes,month-to-month,no,bank transfer (automatic),88.4,2191.15,2.95
4529-CKBCL,yes,female,0,no,no,2,yes,no,fiber optic,no,no,no,no,yes,no,month-to-month,yes,electronic check,80.2,146.05,2.67
4530-NDRKU,no,female,0,yes,yes,42,yes,no,no,no,no,no,no,no,no,one year,yes,electronic check,19.05,761.85,0.64
4531-AUZNK,no,female,0,yes,yes,51,yes,yes,fiber optic,yes,no,no,yes,yes,no,one year,yes,mailed check,95.15,5000.05,3.17
4534-WGCIR,no,female,0,yes,yes,58,yes,yes,no,no,no,no,no,no,no,two year,no,credit card (automatic),25.15,1509.9,0.84
4536-IPCKQ,no reporta,male,0,no,no,56,yes,yes,fiber optic,no,yes,no,no,yes,yes,month-to-month,no,electronic check,98.6,5581.05,3.29
4536-PLEQY,no,male,0,yes,no,12,yes,no,fiber optic,no,yes,no,no,no,yes,month-to-month,yes,credit card (automatic),85.05,999.8,2.84
4537-CIBHB,no,female,0,yes,yes,9,yes,no,no,no,no,no,no,no,no,one year,no,mailed check,20.25,172.35,0.68
4537-DKTAL,no,female,0,no,no,2,yes,no,dsl,no,no,no,no,no,no,month-to-month,no,electronic check,45.55,84.4,1.52
4538-WNTMJ,no,female,0,yes,yes,46,yes,yes,no,no,no,no,no,no,no,one year,no,mailed check,24.95,1165.9,0.83
4541-RMRLG,yes,male,0,no,no,7,yes,no,no,no,no,no,no,no,no,month-to-month,no,electronic check,19.25,112.3,0.64
4544-RXFMG,no,male,0,yes,yes,8,yes,no,dsl,no,no,no,no,no,no,one year,yes,mailed check,43.45,345.5,1.45
4546-FOKWR,no,female,0,no,no,16,yes,yes,fiber optic,no,no,no,no,no,no,month-to-month,yes,credit card (automatic),74.75,1129.35,2.49
4547-FZJWE,no,male,0,yes,yes,55,yes,no,dsl,yes,no,no,no,no,yes,one year,no,credit card (automatic),59.45,3157.0,1.98
4547-KQRTM,yes,female,0,no,no,10,yes,yes,fiber optic,no,yes,no,no,no,no,month-to-month,yes,bank transfer (automatic),80.05,830.7,2.67
4547-LYTDD,yes,female,0,no,no,16,yes,yes,fiber optic,no,no,no,no,no,no,month-to-month,no,electronic check,72.65,1194.3,2.42
4548-SDBKE,yes,female,0,no,no,5,yes,yes,fiber optic,no,no,no,no,yes,no,month-to-month,yes,electronic check,85.2,474.8,2.84
4549-ZDQYY,no,female,0,no,no,52,yes,no,dsl,yes,no,yes,yes,no,no,one year,no,credit card (automatic),57.95,3042.25,1.93
4550-EVXNY,yes,female,0,no,yes,1,yes,no,fiber optic,no,no,no,no,no,no,month-to-month,yes,electronic check,69.65,69.65,2.32
4550-VBOFE,yes,male,1,yes,no,70,yes,yes,fiber optic,no,yes,yes,no,yes,yes,month-to-month,yes,electronic check,102.95,7101.5,3.43
4553-DVPZG,no,female,0,yes,no,62,yes,yes,fiber optic,no,no,yes,no,yes,yes,month-to-month,yes,electronic check,101.35,6164.7,3.38
4554-YGZIH,yes,male,1,yes,no,49,yes,yes,fiber optic,no,yes,no,no,no,yes,month-to-month,no,credit card (automatic),90.05,4547.25,3.0
4555-YIGPD,no reporta,female,0,no,yes,4,no,no,dsl,yes,yes,yes,no,yes,yes,month-to-month,yes,mailed check,57.2,223.75,1.91
4558-CGYCZ,no,male,0,no,no,4,yes,no,no,no,no,no,no,no,no,month-to-month,no,mailed check,19.75,78.3,0.66
4558-FANTW,yes,female,0,yes,yes,17,yes,no,fiber optic,yes,no,no,yes,yes,no,month-to-month,no,electronic check,91.85,1574.45,3.06
4559-UWIHT,no,male,0,yes,no,14,yes,yes,fiber optic,no,yes,yes,no,no,no,month-to-month,yes,electronic check,82.65,1185.0,2.76
4560-WQAQW,no,female,0,no,no,59,yes,yes,dsl,yes,no,no,yes,no,yes,one year,no,bank transfer (automatic),68.7,4070.95,2.29
4565-EVZMJ,no,female,0,no,no,47,yes,no,dsl,yes,yes,no,yes,no,no,one year,yes,mailed check,58.9,2813.05,1.96
4565-NLZBV,no,female,0,yes,no,71,yes,yes,no,no,no,no,no,no,no,two year,yes,bank transfer (automatic),24.65,1710.15,0.82
4566-GOLUK,yes,male,0,yes,yes,47,yes,yes,fiber optic,no,no,yes,yes,yes,yes,month-to-month,yes,bank transfer (automatic),107.35,5118.95,3.58
4566-NECEV,no,male,0,no,no,5,yes,yes,fiber optic,no,yes,yes,no,no,yes,month-to-month,no,electronic check,96.55,500.1,3.22
4566-QVRRW,yes,female,0,yes,no,11,yes,no,dsl,no,no,no,no,no,no,month-to-month,yes,electronic check,44.05,483.7,1.47
4567-AKPIA,no,female,0,yes,yes,41,yes,yes,fiber optic,no,yes,yes,yes,yes,yes,one year,yes,bank transfer (automatic),109.1,4454.25,3.64
4568-KNYWR,no,male,0,no,no,52,yes,no,dsl,yes,yes,no,no,yes,no,two year,yes,credit card (automatic),63.25,3342.45,2.11
4568-TTZRT,no,male,0,no,no,9,yes,no,no,no,no,no,no,no,no,month-to-month,no,mailed check,20.4,181.8,0.68
4570-QHXHL,no,female,0,no,no,9,yes,no,dsl,no,no,no,no,no,no,month-to-month,yes,electronic check,43.75,405.7,1.46
4572-DVCGN,yes,female,0,no,no,10,yes,no,fiber optic,no,no,no,no,no,yes,month-to-month,yes,bank transfer (automatic),80.25,846.0,2.68
4573-JKNAE,no,male,0,no,yes,12,yes,no,no,no,no,no,no,no,no,two year,no,bank transfer (automatic),19.35,212.3,0.64
4576-CSAJH,yes,male,0,no,no,22,yes,no,dsl,no,yes,no,yes,no,no,one year,yes,credit card (automatic),55.15,1193.05,1.84
4578-PHJYZ,no,male,0,yes,yes,52,yes,no,dsl,no,yes,yes,yes,yes,no,one year,yes,electronic check,68.75,3482.85,2.29
4580-TMHJU,yes,female,0,yes,yes,43,yes,no,dsl,no,no,no,no,yes,no,month-to-month,no,electronic check,56.15,2499.3,1.87
4581-LNWUM,no,female,0,no,no,13,no,no,dsl,no,no,yes,no,yes,yes,month-to-month,no,electronic check,49.15,649.4,1.64
4581-SSPWD,yes,female,0,no,no,3,yes,yes,fiber optic,no,no,no,no,no,no,month-to-month,yes,electronic check,75.8,246.3,2.53
4583-PARNH,no,male,1,yes,no,16,yes,no,fiber optic,no,no,yes,yes,no,yes,month-to-month,yes,electronic check,91.55,1540.05,3.05
4584-LBNMK,no,male,1,yes,no,45,yes,yes,no,no,no,no,no,no,no,one year,no,credit card (automatic),24.7,1174.35,0.82
4585-HETAI,yes,female,0,yes,yes,4,yes,no,fiber optic,no,no,yes,no,no,no,month-to-month,yes,electronic check,73.75,325.45,2.46
4585-XOMAN,no reporta,male,1,yes,no,34,yes,no,fiber optic,no,no,yes,no,yes,no,month-to-month,yes,credit card (automatic),85.2,2874.45,2.84
4587-NUKOX,yes,female,0,no,no,3,yes,no,fiber optic,yes,yes,no,no,no,no,month-to-month,yes,electronic check,79.1,246.5,2.64
4587-VVTOX,yes,female,0,yes,no,6,yes,yes,fiber optic,no,yes,yes,no,yes,yes,month-to-month,yes,electronic check,105.3,545.2,3.51
4588-YBNIB,yes,female,0,no,no,1,yes,no,no,no,no,no,no,no,no,month-to-month,yes,mailed check,19.6,19.6,0.65
4589-IUAJB,no,male,0,yes,no,70,yes,yes,no,no,no,no,no,no,no,two year,no,bank transfer (automatic),24.25,1724.15,0.81
4592-IWTJI,yes,female,0,yes,yes,3,no,no,dsl,yes,no,no,no,no,no,month-to-month,no,credit card (automatic),29.7,91.7,0.99
4597-ELFTS,yes,male,0,no,no,56,yes,yes,no,no,no,no,no,no,no,one year,no,electronic check,24.9,1334.0,0.83
4597-NUCQV,yes,male,1,no,no,24,yes,yes,fiber optic,no,yes,no,no,yes,yes,month-to-month,yes,electronic check,101.25,2440.15,3.38
4598-XLKNJ,yes,female,1,yes,no,25,yes,no,fiber optic,no,yes,yes,no,yes,yes,month-to-month,yes,electronic check,98.5,2514.5,3.28
4598-ZADCK,no,female,0,no,no,53,no,no,dsl,yes,yes,yes,yes,yes,no,one year,yes,electronic check,53.6,2879.2,1.79
